order_id,product_id,product_name,region,channel,period,qty_sold,unit_price,revenue,returns_qty
ORD-000853,PROD-005,Product E,Middle East & Africa,Wholesale,2025-01,14553,77.29,1124801.37,63
ORD-001610,PROD-009,Product I,Latin America,Distributor,2025-02,8976,88.07,790516.32,395
ORD-001695,PROD-010,Product J,Asia Pacific,Retail,2023-03,17649,66.23,1168893.27,314
ORD-001078,PROD-006,Product F,Latin America,Direct,2025-10,37385,51.76,1935047.6,1664
ORD-000009,PROD-001,Product A,North America,Online,2023-09,16055,19.99,320939.45,618
ORD-001196,PROD-007,Product G,Middle East & Africa,Direct,2023-08,12964,43.83,568212.12,81
ORD-001615,PROD-009,Product I,Latin America,Direct,2025-07,12490,28.53,356339.7,343
ORD-001200,PROD-007,Product G,Middle East & Africa,Distributor,2023-12,16081,87.23,1402745.63,171
ORD-001359,PROD-008,Product H,Asia Pacific,Wholesale,2025-03,17404,72.58,1263182.32,752
ORD-001154,PROD-007,Product G,Asia Pacific,Distributor,2023-02,15899,48.01,763310.99,600
ORD-000559,PROD-004,Product D,North America,Wholesale,2024-07,6836,33.8,231056.8,302
ORD-001042,PROD-006,Product F,Middle East & Africa,Wholesale,2025-10,28248,19.93,562982.64,1092
ORD-000345,PROD-002,Product B,Latin America,Wholesale,2024-09,14311,57.35,820735.85,658
ORD-001639,PROD-010,Product J,North America,Retail,2024-07,24865,34.51,858091.15,329
ORD-000582,PROD-004,Product D,Europe,Wholesale,2023-06,16129,31.52,508386.08,670
ORD-000418,PROD-003,Product C,Europe,Direct,2024-10,14031,88.35,1239638.85,76
ORD-000192,PROD-002,Product B,North America,Direct,2023-12,14026,59.69,837211.94,212
ORD-000716,PROD-004,Product D,Latin America,Online,2025-08,37811,13.22,499861.42,1673
ORD-000254,PROD-002,Product B,Asia Pacific,Online,2023-02,16818,40.28,677429.04,716
ORD-000304,PROD-002,Product B,Middle East & Africa,Direct,2024-04,12810,43.36,555441.6,320
ORD-001475,PROD-009,Product I,North America,Online,2025-11,28622,43.02,1231318.44,783
ORD-000231,PROD-002,Product B,Europe,Distributor,2024-03,19512,78.76,1536765.12,44
ORD-001575,PROD-009,Product I,Middle East & Africa,Distributor,2025-03,9395,26.43,248309.85,313
ORD-000938,PROD-006,Product F,Europe,Wholesale,2023-02,16230,32.3,524229.0,638
ORD-000994,PROD-006,Product F,Asia Pacific,Wholesale,2024-10,28509,47.37,1350471.33,1032
ORD-001149,PROD-007,Product G,Europe,Distributor,2025-09,23478,27.56,647053.68,9
ORD-001453,PROD-009,Product I,North America,Direct,2024-01,15186,43.9,666665.4,333
ORD-000731,PROD-005,Product E,North America,Wholesale,2023-11,7922,31.16,246849.52,36
ORD-000905,PROD-006,Product F,North America,Distributor,2023-05,6602,35.38,233578.76,207
ORD-000084,PROD-001,Product A,Asia Pacific,Wholesale,2023-12,23364,78.52,1834541.28,1000
ORD-001014,PROD-006,Product F,Middle East & Africa,Distributor,2023-06,19991,15.0,299865.0,104
ORD-000238,PROD-002,Product B,Europe,Wholesale,2024-10,27398,33.01,904407.98,814
ORD-000894,PROD-005,Product E,Latin America,Direct,2025-06,21875,87.36,1911000.0,970
ORD-000957,PROD-006,Product F,Europe,Retail,2024-09,21133,63.84,1349130.72,673
ORD-001446,PROD-009,Product I,North America,Distributor,2023-06,14905,75.41,1123986.05,99
ORD-000335,PROD-002,Product B,Latin America,Online,2023-11,14000,14.11,197540.0,175
ORD-001675,PROD-010,Product J,Europe,Wholesale,2024-07,11675,57.47,670962.25,446
ORD-000964,PROD-006,Product F,Europe,Wholesale,2025-04,20135,58.22,1172259.7,694
ORD-000074,PROD-001,Product A,Asia Pacific,Online,2023-02,12602,22.63,285183.26,468
ORD-000376,PROD-003,Product C,North America,Distributor,2024-04,7803,36.45,284419.35,99
ORD-000471,PROD-003,Product C,Middle East & Africa,Wholesale,2023-03,6859,18.19,124765.21,230
ORD-000112,PROD-001,Product A,Middle East & Africa,Distributor,2023-04,11796,63.97,754590.12,178
ORD-000305,PROD-002,Product B,Middle East & Africa,Online,2024-05,12059,63.98,771534.82,156
ORD-000387,PROD-003,Product C,North America,Direct,2025-03,8660,14.68,127128.8,429
ORD-000109,PROD-001,Product A,Middle East & Africa,Online,2023-01,11356,38.06,432209.36,127
ORD-000902,PROD-006,Product F,North America,Online,2023-02,5350,67.54,361339.0,96
ORD-001304,PROD-008,Product H,Europe,Online,2023-08,7522,23.96,180227.12,42
ORD-001347,PROD-008,Product H,Asia Pacific,Distributor,2024-03,16022,44.55,713780.1,310
ORD-001139,PROD-007,Product G,Europe,Wholesale,2024-11,27127,34.67,940493.09,117
ORD-000310,PROD-002,Product B,Middle East & Africa,Online,2024-10,16589,68.31,1133194.59,614
ORD-001774,PROD-010,Product J,Latin America,Distributor,2023-10,17284,71.75,1240127.0,420
ORD-001772,PROD-010,Product J,Latin America,Direct,2023-08,16275,84.84,1380771.0,534
ORD-000647,PROD-004,Product D,Asia Pacific,Distributor,2025-11,28327,15.93,451249.11,679
ORD-000338,PROD-002,Product B,Latin America,Online,2024-02,10974,43.13,473308.62,347
ORD-000893,PROD-005,Product E,Latin America,Wholesale,2025-05,18080,62.93,1137774.4,20
ORD-001721,PROD-010,Product J,Asia Pacific,Wholesale,2025-05,26015,43.51,1131912.65,208
ORD-001059,PROD-006,Product F,Latin America,Wholesale,2024-03,20500,58.68,1202940.0,174
ORD-000541,PROD-004,Product D,North America,Direct,2023-01,5066,17.44,88351.04,239
ORD-001256,PROD-007,Product G,Latin America,Online,2025-08,15302,24.5,374899.0,269
ORD-000540,PROD-003,Product C,Latin America,Retail,2025-12,27851,75.69,2108042.19,1184
ORD-001644,PROD-010,Product J,North America,Retail,2024-12,31497,47.21,1486973.37,1092
ORD-000881,PROD-005,Product E,Latin America,Direct,2024-05,15001,79.62,1194379.62,527
ORD-000739,PROD-005,Product E,North America,Online,2024-07,8270,33.98,281014.6,40
ORD-001532,PROD-009,Product I,Asia Pacific,Online,2024-08,16836,89.59,1508337.24,832
ORD-000576,PROD-004,Product D,North America,Online,2025-12,8987,40.31,362265.97,184
ORD-001023,PROD-006,Product F,Middle East & Africa,Distributor,2024-03,20475,27.48,562653.0,363
ORD-000262,PROD-002,Product B,Asia Pacific,Distributor,2023-10,26243,37.79,991722.97,359
ORD-000091,PROD-001,Product A,Asia Pacific,Online,2024-07,21529,15.74,338866.46,81
ORD-000642,PROD-004,Product D,Asia Pacific,Distributor,2025-06,22948,67.86,1557251.28,151
ORD-000240,PROD-002,Product B,Europe,Distributor,2024-12,32430,61.01,1978554.3,1108
ORD-001578,PROD-009,Product I,Middle East & Africa,Wholesale,2025-06,12811,88.1,1128649.1,370
ORD-000291,PROD-002,Product B,Middle East & Africa,Retail,2023-03,8184,33.04,270399.36,379
ORD-000887,PROD-005,Product E,Latin America,Direct,2024-11,20322,83.95,1706031.9,247
ORD-001087,PROD-007,Product G,North America,Direct,2023-07,14582,41.09,599174.38,684
ORD-001455,PROD-009,Product I,North America,Retail,2024-03,16268,58.21,946960.28,635
ORD-001786,PROD-010,Product J,Latin America,Direct,2024-10,20242,23.38,473257.96,584
ORD-000184,PROD-002,Product B,North America,Distributor,2023-04,10617,56.93,604425.81,490
ORD-001583,PROD-009,Product I,Middle East & Africa,Distributor,2025-11,15972,34.56,551992.32,257
ORD-000959,PROD-006,Product F,Europe,Online,2024-11,25854,19.69,509065.26,374
ORD-000695,PROD-004,Product D,Latin America,Retail,2023-11,28958,79.61,2305346.38,1436
ORD-001010,PROD-006,Product F,Middle East & Africa,Direct,2023-02,15792,52.96,836344.32,390
ORD-001032,PROD-006,Product F,Middle East & Africa,Online,2024-12,29898,43.72,1307140.56,453
ORD-000348,PROD-002,Product B,Latin America,Wholesale,2024-12,17776,16.85,299525.6,75
ORD-001710,PROD-010,Product J,Asia Pacific,Direct,2024-06,26056,26.83,699082.48,370
ORD-000368,PROD-003,Product C,North America,Retail,2023-08,7848,50.14,393498.72,70
ORD-001189,PROD-007,Product G,Middle East & Africa,Online,2023-01,10005,75.2,752376.0,10
ORD-000085,PROD-001,Product A,Asia Pacific,Direct,2024-01,15811,82.79,1308992.69,94
ORD-001146,PROD-007,Product G,Europe,Direct,2025-06,22996,28.0,643888.0,140
ORD-000271,PROD-002,Product B,Asia Pacific,Wholesale,2024-07,25981,60.45,1570551.45,671
ORD-000760,PROD-005,Product E,Europe,Online,2023-04,8136,48.5,394596.0,396
ORD-001375,PROD-008,Product H,Middle East & Africa,Distributor,2023-07,15273,41.81,638564.13,44
ORD-000809,PROD-005,Product E,Asia Pacific,Retail,2024-05,7914,89.25,706324.5,90
ORD-000620,PROD-004,Product D,Asia Pacific,Wholesale,2023-08,17349,47.24,819566.76,524
ORD-000781,PROD-005,Product E,Europe,Direct,2025-01,9777,33.01,322738.77,46
ORD-001270,PROD-008,Product H,North America,Distributor,2023-10,18753,85.12,1596255.36,841
ORD-001034,PROD-006,Product F,Middle East & Africa,Wholesale,2025-02,20007,86.05,1721602.35,543
ORD-000520,PROD-003,Product C,Latin America,Distributor,2024-04,18149,37.88,687484.12,685
ORD-000011,PROD-001,Product A,North America,Direct,2023-11,19741,83.89,1656072.49,565
ORD-000094,PROD-001,Product A,Asia Pacific,Retail,2024-10,25430,30.82,783752.6,362
ORD-001533,PROD-009,Product I,Asia Pacific,Distributor,2024-09,15949,46.6,743223.4,205
ORD-001454,PROD-009,Product I,North America,Online,2024-02,14740,17.99,265172.6,545
ORD-001226,PROD-007,Product G,Latin America,Distributor,2023-02,6822,66.72,455163.84,96
ORD-001374,PROD-008,Product H,Middle East & Africa,Wholesale,2023-06,13614,42.23,574919.22,626
ORD-001242,PROD-007,Product G,Latin America,Retail,2024-06,11536,16.53,190690.08,115
ORD-000726,PROD-005,Product E,North America,Direct,2023-06,6658,31.68,210925.44,127
ORD-001773,PROD-010,Product J,Latin America,Retail,2023-09,13995,48.3,675958.5,154
ORD-000481,PROD-003,Product C,Middle East & Africa,Distributor,2024-01,8090,56.07,453606.3,8
ORD-001769,PROD-010,Product J,Latin America,Retail,2023-05,13707,52.46,719069.22,590
ORD-001746,PROD-010,Product J,Middle East & Africa,Retail,2024-06,7601,58.2,442378.2,187
ORD-000121,PROD-001,Product A,Middle East & Africa,Retail,2024-01,11782,61.24,721529.68,393
ORD-001141,PROD-007,Product G,Europe,Wholesale,2025-01,18251,78.33,1429600.83,292
ORD-000196,PROD-002,Product B,North America,Online,2024-04,10390,34.8,361572.0,464
ORD-000150,PROD-001,Product A,Latin America,Retail,2023-06,13214,14.08,186053.12,244
ORD-000525,PROD-003,Product C,Latin America,Direct,2024-09,20221,17.31,350025.51,476
ORD-001224,PROD-007,Product G,Middle East & Africa,Online,2025-12,21726,53.67,1166034.42,845
ORD-001508,PROD-009,Product I,Europe,Distributor,2025-08,13157,30.92,406814.44,652
ORD-000867,PROD-005,Product E,Latin America,Wholesale,2023-03,10087,80.11,808069.57,300
ORD-001451,PROD-009,Product I,North America,Distributor,2023-11,18534,21.24,393662.16,472
ORD-000786,PROD-005,Product E,Europe,Wholesale,2025-06,13167,78.65,1035584.55,563
ORD-001461,PROD-009,Product I,North America,Wholesale,2024-09,19246,48.33,930159.18,99
ORD-000435,PROD-003,Product C,Asia Pacific,Retail,2023-03,10336,29.86,308632.96,142
ORD-001407,PROD-008,Product H,Latin America,Online,2023-03,11640,28.07,326734.8,260
ORD-000815,PROD-005,Product E,Asia Pacific,Retail,2024-11,9802,83.55,818957.1,412
ORD-001420,PROD-008,Product H,Latin America,Online,2024-04,15748,21.54,339211.92,722
ORD-000663,PROD-004,Product D,Middle East & Africa,Direct,2024-03,9517,66.97,637353.49,295
ORD-000273,PROD-002,Product B,Asia Pacific,Online,2024-09,26191,82.89,2170971.99,836
ORD-000961,PROD-006,Product F,Europe,Distributor,2025-01,19235,65.9,1267586.5,819
ORD-000022,PROD-001,Product A,North America,Wholesale,2024-10,19587,83.18,1629246.66,897
ORD-000176,PROD-001,Product A,Latin America,Distributor,2025-08,17956,39.73,713391.88,277
ORD-000939,PROD-006,Product F,Europe,Direct,2023-03,15783,89.49,1412420.67,669
ORD-001690,PROD-010,Product J,Europe,Direct,2025-10,15085,66.86,1008583.1,427
ORD-001402,PROD-008,Product H,Middle East & Africa,Distributor,2025-10,18005,52.73,949403.65,504
ORD-001194,PROD-007,Product G,Middle East & Africa,Retail,2023-06,12334,48.39,596842.26,171
ORD-000758,PROD-005,Product E,Europe,Direct,2023-02,7461,21.74,162202.14,91
ORD-000509,PROD-003,Product C,Latin America,Direct,2023-05,15662,17.08,267506.96,667
ORD-000924,PROD-006,Product F,North America,Direct,2024-12,11266,71.6,806645.6,132
ORD-001678,PROD-010,Product J,Europe,Online,2024-10,11569,17.03,197020.07,472
ORD-001793,PROD-010,Product J,Latin America,Direct,2025-05,18522,41.5,768663.0,324
ORD-001683,PROD-010,Product J,Europe,Online,2025-03,11503,54.58,627833.74,308
ORD-000595,PROD-004,Product D,Europe,Online,2024-07,21174,53.25,1127515.5,547
ORD-000059,PROD-001,Product A,Europe,Direct,2024-11,12102,78.75,953032.5,51
ORD-000299,PROD-002,Product B,Middle East & Africa,Online,2023-11,13700,17.58,240846.0,639
ORD-001623,PROD-010,Product J,North America,Distributor,2023-03,16452,41.36,680454.72,497
ORD-000837,PROD-005,Product E,Middle East & Africa,Direct,2023-09,11409,32.71,373188.39,75
ORD-000370,PROD-003,Product C,North America,Wholesale,2023-10,8358,77.14,644736.12,19
ORD-000857,PROD-005,Product E,Middle East & Africa,Distributor,2025-05,17740,87.24,1547637.6,586
ORD-000388,PROD-003,Product C,North America,Retail,2025-04,9731,38.45,374156.95,70
ORD-001387,PROD-008,Product H,Middle East & Africa,Online,2024-07,14677,16.76,245986.52,37
ORD-001489,PROD-009,Product I,Europe,Online,2024-01,7665,69.1,529651.5,238
ORD-000580,PROD-004,Product D,Europe,Wholesale,2023-04,14031,84.85,1190530.35,427
ORD-000442,PROD-003,Product C,Asia Pacific,Retail,2023-10,14697,26.58,390646.26,443
ORD-001229,PROD-007,Product G,Latin America,Retail,2023-05,8631,68.78,593640.18,46
ORD-000424,PROD-003,Product C,Europe,Distributor,2025-04,13779,41.21,567832.59,78
ORD-000884,PROD-005,Product E,Latin America,Retail,2024-08,15979,80.24,1282154.96,59
ORD-001720,PROD-010,Product J,Asia Pacific,Direct,2025-04,27257,52.95,1443258.15,244
ORD-000783,PROD-005,Product E,Europe,Retail,2025-03,10341,78.8,814870.8,93
ORD-001661,PROD-010,Product J,Europe,Distributor,2023-05,7855,81.22,637983.1,226
ORD-001529,PROD-009,Product I,Asia Pacific,Distributor,2024-05,14763,84.96,1254264.48,283
ORD-000590,PROD-004,Product D,Europe,Wholesale,2024-02,15444,60.32,931582.08,494
ORD-000546,PROD-004,Product D,North America,Retail,2023-06,6305,39.42,248543.1,275
ORD-001602,PROD-009,Product I,Latin America,Wholesale,2024-06,9068,29.71,269410.28,76
ORD-000391,PROD-003,Product C,North America,Direct,2025-07,10967,82.61,905983.87,262
ORD-000417,PROD-003,Product C,Europe,Online,2024-09,12562,15.78,198228.36,445
ORD-001725,PROD-010,Product J,Asia Pacific,Wholesale,2025-09,31318,34.06,1066691.08,1215
ORD-001706,PROD-010,Product J,Asia Pacific,Direct,2024-02,18481,57.25,1058037.25,541
ORD-000243,PROD-002,Product B,Europe,Direct,2025-03,23475,66.22,1554514.5,94
ORD-001013,PROD-006,Product F,Middle East & Africa,Online,2023-05,17093,77.47,1324194.71,208
ORD-001380,PROD-008,Product H,Middle East & Africa,Retail,2023-12,16318,82.05,1338891.9,3
ORD-000930,PROD-006,Product F,North America,Direct,2025-06,10724,36.66,393141.84,392
ORD-001584,PROD-009,Product I,Middle East & Africa,Distributor,2025-12,16117,74.82,1205873.94,44
ORD-000892,PROD-005,Product E,Latin America,Retail,2025-04,20288,78.84,1599505.92,693
ORD-001077,PROD-006,Product F,Latin America,Direct,2025-09,37685,18.42,694157.7,1827
ORD-001472,PROD-009,Product I,North America,Direct,2025-08,21624,82.24,1778357.76,1
ORD-000029,PROD-001,Product A,North America,Distributor,2025-05,19516,73.81,1440475.96,610
ORD-000241,PROD-002,Product B,Europe,Online,2025-01,20285,17.8,361073.0,232
ORD-001162,PROD-007,Product G,Asia Pacific,Distributor,2023-10,22386,82.93,1856470.98,408
ORD-000349,PROD-002,Product B,Latin America,Direct,2025-01,12946,47.48,614676.08,377
ORD-000754,PROD-005,Product E,North America,Direct,2025-10,11081,12.7,140728.7,250
ORD-001776,PROD-010,Product J,Latin America,Online,2023-12,18224,44.42,809510.08,661
ORD-000306,PROD-002,Product B,Middle East & Africa,Direct,2024-06,13662,49.21,672307.02,87
ORD-000533,PROD-003,Product C,Latin America,Direct,2025-05,20253,66.97,1356343.41,939
ORD-001230,PROD-007,Product G,Latin America,Online,2023-06,8573,50.7,434651.1,215
ORD-000879,PROD-005,Product E,Latin America,Direct,2024-03,12882,44.76,576598.32,192
ORD-001266,PROD-008,Product H,North America,Wholesale,2023-06,15850,60.8,963680.0,262
ORD-000822,PROD-005,Product E,Asia Pacific,Wholesale,2025-06,10145,87.48,887484.6,402
ORD-000102,PROD-001,Product A,Asia Pacific,Wholesale,2025-06,25493,43.44,1107415.92,678
ORD-000346,PROD-002,Product B,Latin America,Online,2024-10,16373,60.84,996133.32,154
ORD-001437,PROD-008,Product H,Latin America,Wholesale,2025-09,21430,21.36,457744.8,1052
ORD-000537,PROD-003,Product C,Latin America,Distributor,2025-09,21974,82.07,1803406.18,113
ORD-001770,PROD-010,Product J,Latin America,Distributor,2023-06,14494,63.65,922543.1,274
ORD-000948,PROD-006,Product F,Europe,Retail,2023-12,23275,44.22,1029220.5,80
ORD-000183,PROD-002,Product B,North America,Distributor,2023-03,9773,22.27,217644.71,52
ORD-000469,PROD-003,Product C,Middle East & Africa,Online,2023-01,6419,71.62,459728.78,23
ORD-001284,PROD-008,Product H,North America,Online,2024-12,28106,84.18,2365963.08,737
ORD-001254,PROD-007,Product G,Latin America,Distributor,2025-06,14565,39.41,574006.65,281
ORD-001326,PROD-008,Product H,Europe,Direct,2025-06,10194,63.18,644056.92,34
ORD-001144,PROD-007,Product G,Europe,Retail,2025-04,21189,12.52,265286.28,177
ORD-000048,PROD-001,Product A,Europe,Direct,2023-12,10584,13.06,138227.04,234
ORD-000043,PROD-001,Product A,Europe,Distributor,2023-07,8091,80.03,647522.73,108
ORD-000460,PROD-003,Product C,Asia Pacific,Online,2025-04,17296,48.6,840585.6,460
ORD-001169,PROD-007,Product G,Asia Pacific,Wholesale,2024-05,20661,88.69,1832424.09,573
ORD-000773,PROD-005,Product E,Europe,Direct,2024-05,10702,19.07,204087.14,517
ORD-000806,PROD-005,Product E,Asia Pacific,Direct,2024-02,6549,87.89,575591.61,126
ORD-000373,PROD-003,Product C,North America,Retail,2024-01,6932,60.85,421812.2,224
ORD-000753,PROD-005,Product E,North America,Direct,2025-09,8815,56.92,501749.8,116
ORD-000849,PROD-005,Product E,Middle East & Africa,Distributor,2024-09,15590,21.44,334249.6,482
ORD-000173,PROD-001,Product A,Latin America,Retail,2025-05,16633,19.7,327670.1,414
ORD-000407,PROD-003,Product C,Europe,Distributor,2023-11,13153,36.5,480084.5,556
ORD-000578,PROD-004,Product D,Europe,Distributor,2023-02,12846,41.19,529126.74,46
ORD-001638,PROD-010,Product J,North America,Online,2024-06,23752,41.29,980720.08,96
ORD-000671,PROD-004,Product D,Middle East & Africa,Wholesale,2024-11,13432,58.66,787921.12,392
ORD-001694,PROD-010,Product J,Asia Pacific,Direct,2023-02,17307,14.73,254932.11,227
ORD-001215,PROD-007,Product G,Middle East & Africa,Retail,2025-03,13831,44.4,614096.4,310
ORD-001408,PROD-008,Product H,Latin America,Wholesale,2023-04,14085,36.32,511567.2,563
ORD-000356,PROD-002,Product B,Latin America,Direct,2025-08,16165,62.51,1010474.15,253
ORD-000534,PROD-003,Product C,Latin America,Wholesale,2025-06,22187,17.28,383391.36,1035
ORD-000274,PROD-002,Product B,Asia Pacific,Direct,2024-10,26375,16.01,422263.75,623
ORD-001506,PROD-009,Product I,Europe,Direct,2025-06,12634,39.04,493231.36,148
ORD-000980,PROD-006,Product F,Asia Pacific,Direct,2023-08,19544,88.4,1727689.6,105
ORD-000925,PROD-006,Product F,North America,Distributor,2025-01,8328,61.53,512421.84,219
ORD-000655,PROD-004,Product D,Middle East & Africa,Distributor,2023-07,10206,20.06,204732.36,163
ORD-001624,PROD-010,Product J,North America,Distributor,2023-04,18871,76.71,1447594.41,726
ORD-000841,PROD-005,Product E,Middle East & Africa,Retail,2024-01,11044,85.45,943709.8,444
ORD-001405,PROD-008,Product H,Latin America,Wholesale,2023-01,10905,78.14,852116.7,424
ORD-001217,PROD-007,Product G,Middle East & Africa,Distributor,2025-05,14525,53.92,783188.0,488
ORD-000267,PROD-002,Product B,Asia Pacific,Distributor,2024-03,22744,29.96,681410.24,749
ORD-001563,PROD-009,Product I,Middle East & Africa,Distributor,2024-03,8127,45.49,369697.23,166
ORD-001330,PROD-008,Product H,Europe,Direct,2025-10,12916,58.72,758427.52,190
ORD-001702,PROD-010,Product J,Asia Pacific,Retail,2023-10,26247,28.4,745414.8,378
ORD-001573,PROD-009,Product I,Middle East & Africa,Wholesale,2025-01,8803,62.02,545962.06,230
ORD-001462,PROD-009,Product I,North America,Distributor,2024-10,22567,26.14,589901.38,142
ORD-001058,PROD-006,Product F,Latin America,Direct,2024-02,19867,55.46,1101823.82,42
ORD-000512,PROD-003,Product C,Latin America,Online,2023-08,17939,50.84,912018.76,38
ORD-000324,PROD-002,Product B,Middle East & Africa,Wholesale,2025-12,23141,29.19,675485.79,233
ORD-000227,PROD-002,Product B,Europe,Wholesale,2023-11,24989,77.32,1932149.48,1002
ORD-000169,PROD-001,Product A,Latin America,Wholesale,2025-01,14891,38.84,578366.44,718
ORD-001180,PROD-007,Product G,Asia Pacific,Retail,2025-04,23071,57.07,1316661.97,204
ORD-000643,PROD-004,Product D,Asia Pacific,Wholesale,2025-07,23405,58.78,1375745.9,820
ORD-000626,PROD-004,Product D,Asia Pacific,Direct,2024-02,15152,50.67,767751.84,171
ORD-001287,PROD-008,Product H,North America,Online,2025-03,21434,89.39,1915985.26,13
ORD-000410,PROD-003,Product C,Europe,Distributor,2024-02,9334,40.98,382507.32,380
ORD-000821,PROD-005,Product E,Asia Pacific,Distributor,2025-05,10522,73.79,776418.38,324
ORD-000007,PROD-001,Product A,North America,Online,2023-07,19025,66.54,1265923.5,284
ORD-000279,PROD-002,Product B,Asia Pacific,Distributor,2025-03,25694,29.32,753348.08,483
ORD-001313,PROD-008,Product H,Europe,Online,2024-05,7307,36.09,263709.63,315
ORD-001621,PROD-010,Product J,North America,Retail,2023-01,17524,28.74,503639.76,328
ORD-000909,PROD-006,Product F,North America,Wholesale,2023-09,7028,25.66,180338.48,92
ORD-001291,PROD-008,Product H,North America,Retail,2025-07,24595,48.13,1183757.35,283
ORD-000377,PROD-003,Product C,North America,Distributor,2024-05,7579,85.81,650353.99,236
ORD-001745,PROD-010,Product J,Middle East & Africa,Online,2024-05,7815,71.82,561273.3,164
ORD-001314,PROD-008,Product H,Europe,Wholesale,2024-06,9038,74.64,674596.32,74
ORD-000107,PROD-001,Product A,Asia Pacific,Distributor,2025-11,30156,15.94,480686.64,3
ORD-001561,PROD-009,Product I,Middle East & Africa,Direct,2024-01,6684,58.25,389343.0,58
ORD-000057,PROD-001,Product A,Europe,Retail,2024-09,8874,54.01,479284.74,216
ORD-001424,PROD-008,Product H,Latin America,Direct,2024-08,18070,41.46,749182.2,796
ORD-000929,PROD-006,Product F,North America,Retail,2025-05,8618,69.28,597055.04,355
ORD-000670,PROD-004,Product D,Middle East & Africa,Retail,2024-10,12154,26.67,324147.18,523
ORD-001511,PROD-009,Product I,Europe,Online,2025-11,14264,43.36,618487.04,487
ORD-001122,PROD-007,Product G,Europe,Wholesale,2023-06,21893,34.42,753557.06,836
ORD-001666,PROD-010,Product J,Europe,Online,2023-10,10047,13.01,130711.47,212
ORD-001494,PROD-009,Product I,Europe,Wholesale,2024-06,9974,82.63,824151.62,375
ORD-001234,PROD-007,Product G,Latin America,Retail,2023-10,10585,54.54,577305.9,196
ORD-000862,PROD-005,Product E,Middle East & Africa,Retail,2025-10,24283,75.07,1822924.81,87
ORD-000721,PROD-005,Product E,North America,Distributor,2023-01,4717,62.81,296274.77,89
ORD-000136,PROD-001,Product A,Middle East & Africa,Wholesale,2025-04,15492,14.01,217042.92,389
ORD-001037,PROD-006,Product F,Middle East & Africa,Online,2025-05,26273,65.33,1716415.09,781
ORD-000535,PROD-003,Product C,Latin America,Retail,2025-07,22035,54.04,1190771.4,671
ORD-001431,PROD-008,Product H,Latin America,Wholesale,2025-03,18574,15.91,295512.34,892
ORD-001789,PROD-010,Product J,Latin America,Wholesale,2025-01,16988,36.76,624478.88,754
ORD-001689,PROD-010,Product J,Europe,Wholesale,2025-09,13114,76.85,1007810.9,544
ORD-000206,PROD-002,Product B,North America,Distributor,2025-02,9881,71.04,701946.24,265
ORD-001680,PROD-010,Product J,Europe,Online,2024-12,13592,44.97,611232.24,49
ORD-000866,PROD-005,Product E,Latin America,Online,2023-02,8832,37.74,333319.68,266
ORD-001470,PROD-009,Product I,North America,Direct,2025-06,22814,83.33,1901090.62,16
ORD-000682,PROD-004,Product D,Middle East & Africa,Online,2025-10,14066,56.83,799370.78,556
ORD-001723,PROD-010,Product J,Asia Pacific,Retail,2025-07,30822,27.91,860242.02,1218
ORD-000846,PROD-005,Product E,Middle East & Africa,Direct,2024-06,14073,12.8,180134.4,301
ORD-001510,PROD-009,Product I,Europe,Direct,2025-10,14063,70.97,998051.11,53
ORD-000965,PROD-006,Product F,Europe,Online,2025-05,19948,59.82,1193289.36,626
ORD-001007,PROD-006,Product F,Asia Pacific,Direct,2025-11,37377,61.79,2309524.83,1558
ORD-001597,PROD-009,Product I,Latin America,Wholesale,2024-01,6988,24.64,172184.32,87
ORD-001686,PROD-010,Product J,Europe,Distributor,2025-06,11920,34.28,408617.6,421
ORD-000165,PROD-001,Product A,Latin America,Direct,2024-09,16247,76.8,1247769.6,285
ORD-001775,PROD-010,Product J,Latin America,Direct,2023-11,17673,76.76,1356579.48,649
ORD-000562,PROD-004,Product D,North America,Retail,2024-10,7136,44.72,319121.92,153
ORD-000070,PROD-001,Product A,Europe,Retail,2025-10,12427,64.76,804772.52,413
ORD-001617,PROD-009,Product I,Latin America,Wholesale,2025-09,11234,40.8,458347.2,41
ORD-000833,PROD-005,Product E,Middle East & Africa,Retail,2023-05,10813,69.2,748259.6,423
ORD-001320,PROD-008,Product H,Europe,Wholesale,2024-12,10923,28.68,313271.64,216
ORD-001571,PROD-009,Product I,Middle East & Africa,Direct,2024-11,10982,26.39,289814.98,290
ORD-001664,PROD-010,Product J,Europe,Distributor,2023-08,8774,28.58,250760.92,268
ORD-000650,PROD-004,Product D,Middle East & Africa,Wholesale,2023-02,7832,42.77,334974.64,353
ORD-001294,PROD-008,Product H,North America,Direct,2025-10,29281,29.33,858811.73,664
ORD-000899,PROD-005,Product E,Latin America,Online,2025-11,27582,13.07,360496.74,1149
ORD-000329,PROD-002,Product B,Latin America,Retail,2023-05,10139,70.32,712974.48,66
ORD-001761,PROD-010,Product J,Middle East & Africa,Online,2025-09,9763,29.07,283810.41,24
ORD-000431,PROD-003,Product C,Europe,Direct,2025-11,19931,46.95,935760.45,829
ORD-000610,PROD-004,Product D,Europe,Direct,2025-10,33742,39.27,1325048.34,895
ORD-000483,PROD-003,Product C,Middle East & Africa,Direct,2024-03,8625,82.06,707767.5,305
ORD-001550,PROD-009,Product I,Middle East & Africa,Retail,2023-02,4839,89.62,433671.18,125
